【83V11】中学校学習指導要領（平成29年告示）コード表　Ver 1.1,,,
教科等,No,学習指導要領テキスト,学習指導要領コード
技術・家庭,1767,ア　次のような知識を身に付けること。,83C2203221000000
技術・家庭,1768,(ｱ) 栄養素の種類と働きが分かり，食品の栄養的な特質について理解すること。,83C2203221100000
技術・家庭,1769,(ｲ) 中学生の１日に必要な食品の種類と概量が分かり，１日分の献立作成の方法について理解すること。,83C2203221200000
技術・家庭,1770,イ　中学生の１日分の献立について考え，工夫すること。,83C2203222000000
技術・家庭,1771,(3) 日常食の調理と地域の食文化,83C2203230000000
技術・家庭,1772,ア　次のような知識及び技能を身に付けること。,83C2203231000000
技術・家庭,1773,(ｱ) 日常生活と関連付け，用途に応じた食品の選択について理解し，適切にできること。,83C2203231100000
技術・家庭,1774,(ｲ) 食品や調理用具等の安全と衛生に留意した管理について理解し，適切にできること。,83C2203231200000
技術・家庭,1775,(ｳ) 材料に適した加熱調理の仕方について理解し，基礎的な日常食の調理が適切にできること。,83C2203231300000
技術・家庭,1776,(ｴ) 地域の食文化について理解し，地域の食材を用いた和食の調理が適切にできること。,83C2203231400000
技術・家庭,1777,イ　日常の１食分の調理について，食品の選択や調理の仕方，調理計画を考え，工夫すること。,83C2203232000000
技術・家庭,1778,(4) 衣服の選択と手入れ,83C2203240000000
技術・家庭,1779,ア　次のような知識及び技能を身に付けること。,83C2203241000000
技術・家庭,1780,(ｱ) 衣服と社会生活との関わりが分かり，目的に応じた着用，個性を生かす着用及び衣服の適切な選択について理解すること。,83C2203241100000
技術・家庭,1781,(ｲ) 衣服の計画的な活用の必要性，衣服の材料や状態に応じた日常着の手入れについて理解し，適切にできること。,83C2203241200000
技術・家庭,1782,イ　衣服の選択，材料や状態に応じた日常着の手入れの仕方を考え，工夫すること。,83C2203242000000
技術・家庭,1783,(5) 生活を豊かにするための布を用いた製作,83C2203250000000
技術・家庭,1784,ア　製作する物に適した材料や縫い方について理解し，用具を安全に取り扱い，製作が適切にできること。,83C2203251000000
技術・家庭,1785,イ　資源や環境に配慮し，生活を豊かにするために布を用いた物の製作計画を考え，製作を工夫すること。,83C2203252000000
技術・家庭,1786,(6) 住居の機能と安全な住まい方,83C2203260000000
技術・家庭,1787,ア　次のような知識を身に付けること。,83C2203261000000
技術・家庭,1788,(ｱ) 家族の生活と住空間との関わりが分かり，住居の基本的な機能について理解すること。,83C2203261100000
技術・家庭,1789,(ｲ) 家庭内の事故の防ぎ方など家族の安全を考えた住空間の整え方について理解すること。,83C2203261200000
技術・家庭,1790,イ　家族の安全を考えた住空間の整え方について考え，工夫すること。,83C2203262000000
技術・家庭,1791,(7) 衣食住の生活についての課題と実践,83C2203270000000
技術・家庭,1792,ア　食生活，衣生活，住生活の中から問題を見いだして課題を設定し，その解決に向けてよりよい生活を考え，計画を立てて実践できること。,83C2203271000000
技術・家庭,1793,"Ｃ　消費生活・環境
次の(1)から(3)までの項目について，課題をもって，持続可能な社会の構築に向けて考え，工夫する活動を通して，次の事項を身に付けることができるよう指導する。",83C2203300000000
技術・家庭,1794,(1) 金銭の管理と購入,83C2203310000000
技術・家庭,1795,ア　次のような知識及び技能を身に付けること。,83C2203311000000
